sep=;
username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
PeterMcCormack;2020-08-12 14:12;0;1;"The best ones are listed here: https://www. whatbitcoindid.com/beginners-guide";;;;"1293535889822568450";https://twitter.com/PeterMcCormack/status/1293535889822568450
PeterMcCormack;2020-08-12 14:05;0;1;"Alternative currencies exist because of the free market. Criticism is also part of the free market, what do you think Amazon reviews are?";;;;"1293534074020274176";https://twitter.com/PeterMcCormack/status/1293534074020274176
PeterMcCormack;2020-08-12 13:45;0;0;"Real";;;;"1293528953467154433";https://twitter.com/PeterMcCormack/status/1293528953467154433
PeterMcCormack;2020-08-12 12:12;0;3;"I've admitted that if I need to make a private purchase I would prefer Monero over Bitcoin as I am not proficient enough to protect my privacy with Bitcoin. I've also used stablecoins on alternate chains.";;;;"1293505541948551169";https://twitter.com/PeterMcCormack/status/1293505541948551169
PeterMcCormack;2020-08-12 12:08;28;129;"Historic fall in UK GDP... ...we know what comes next! pic.twitter.com/YkbHRWQf4O";;;;"1293504646217162752";https://twitter.com/PeterMcCormack/status/1293504646217162752
PeterMcCormack;2020-08-12 11:50;3;22;"Holy shit https:// twitter.com/CapitalChambo/ status/1293499728651378688 …";;;;"1293500064606965761";https://twitter.com/PeterMcCormack/status/1293500064606965761
PeterMcCormack;2020-08-12 11:32;0;0;"You are welcome to have the truthful version of events or his crazy interpretation. Let me know.";;;;"1293495619122847744";https://twitter.com/PeterMcCormack/status/1293495619122847744
PeterMcCormack;2020-08-12 11:30;0;1;"A sensible approach. There are lots of quality people with competing ideas and narratives and it can definitely be difficult to navigate, especially as some are loud about what they stand for but are often unable to back it up.";;;;"1293495112664846337";https://twitter.com/PeterMcCormack/status/1293495112664846337
PeterMcCormack;2020-08-12 10:51;0;1;"Francis is welcome to apologise anytime he likes. I don't hold grudges.";;;;"1293485343254155265";https://twitter.com/PeterMcCormack/status/1293485343254155265
PeterMcCormack;2020-08-12 10:35;0;11;"I got you";;;;"1293481272422039552";https://twitter.com/PeterMcCormack/status/1293481272422039552
PeterMcCormack;2020-08-12 10:20;1;79;"I think it is about time you came on @WhatBitcoinDid , what do you say Farmer Hayes?";;@WhatBitcoinDid;;"1293477520063508480";https://twitter.com/PeterMcCormack/status/1293477520063508480
PeterMcCormack;2020-08-12 10:19;0;11;"Pierre has me blocked so it is difficult to arrange things with him these days.";;;;"1293477250550181888";https://twitter.com/PeterMcCormack/status/1293477250550181888
PeterMcCormack;2020-08-12 10:19;2;56;"Andreas is fucking great. If you shun everyone you disagree with then the world becomes a very small place.";;;;"1293477133738749953";https://twitter.com/PeterMcCormack/status/1293477133738749953
PeterMcCormack;2020-08-12 10:18;0;21;"Capitalism bro, surprised you share this as something which is bad. Time is money!";;;;"1293476885935120386";https://twitter.com/PeterMcCormack/status/1293476885935120386
PeterMcCormack;2020-08-12 09:57;1;10;"Of course, that too. And...there is still and Eric Lombrozo sized hole in my guest list, come on man, we gotta make a show at some point.";;;;"1293471696930902017";https://twitter.com/PeterMcCormack/status/1293471696930902017
PeterMcCormack;2020-08-12 09:56;1;19;"Then let the silly narrative be on the record. Reality, I get a lot of people coming into Bitcoin asking about Ethereum, perhaps I will point them to this.";;;;"1293471510577975297";https://twitter.com/PeterMcCormack/status/1293471510577975297
PeterMcCormack;2020-08-12 09:54;0;0;"Had to repost due to wrong tag, can you add this again https:// twitter.com/PeterMcCormack /status/1293470511163375616 …";;;;"1293470833655058432";https://twitter.com/PeterMcCormack/status/1293470833655058432
PeterMcCormack;2020-08-12 09:54;0;0;"Had to repost due to wrong tag, can you add this again https:// twitter.com/PeterMcCormack /status/1293470511163375616 …";;;;"1293470820413722624";https://twitter.com/PeterMcCormack/status/1293470820413722624
PeterMcCormack;2020-08-12 09:53;0;1;"Had to repost due to wrong tag, can you add this again https:// twitter.com/PeterMcCormack /status/1293470511163375616 …";;;;"1293470771956850690";https://twitter.com/PeterMcCormack/status/1293470771956850690
PeterMcCormack;2020-08-12 09:53;0;1;"Urgh, reposted";;;;"1293470618369830913";https://twitter.com/PeterMcCormack/status/1293470618369830913
PeterMcCormack;2020-08-12 09:52;1;64;"My bias is set out in advance: 1. I am a Bitcoiner (though not a maximalist) 2. I only hold Bitcoin That said, I will structure the questions and allow for the debate in the most impartial way possible. I will be happy to frame hypocritical positions held by both camps.";;;;"1293470512392417281";https://twitter.com/PeterMcCormack/status/1293470512392417281
PeterMcCormack;2020-08-12 09:52;26;356;"Confirmed that the discussion with @VitalikButerin and @Excellion will be held tomorrow evening (Thursday), UK time. Friday is episode #250 of WBD so this will likely be released as a bonus on Sunday. Agreeing on topic structure with Vitalik and Samson in advance.";;@VitalikButerin @Excellion;#250;"1293470511163375616";https://twitter.com/PeterMcCormack/status/1293470511163375616
PeterMcCormack;2020-08-12 09:26;0;1;"Not really, we see it more objectively";;;;"1293463833978306561";https://twitter.com/PeterMcCormack/status/1293463833978306561
PeterMcCormack;2020-08-12 09:25;0;2;"I write in Bedford, not English";;;;"1293463680215064576";https://twitter.com/PeterMcCormack/status/1293463680215064576
PeterMcCormack;2020-08-12 05:56;0;1;"This is dumb on so many levels";;;;"1293411000029511681";https://twitter.com/PeterMcCormack/status/1293411000029511681
PeterMcCormack;2020-08-12 05:55;0;7;"You said “BTC has done nothing to scale” in your first reply then in your second you listed scaling solutions which have either come to market or continued to be worked on.";;;;"1293410705513893889";https://twitter.com/PeterMcCormack/status/1293410705513893889
PeterMcCormack;2020-08-12 05:50;0;3;"I stand by taking a look at it, I’ll keep an eye on things which are actually being used.";;;;"1293409577795559425";https://twitter.com/PeterMcCormack/status/1293409577795559425
PeterMcCormack;2020-08-12 05:49;0;0;"Independent commentators are becoming more important and influential than newspapers.";;;;"1293409203504259072";https://twitter.com/PeterMcCormack/status/1293409203504259072
PeterMcCormack;2020-08-12 05:48;0;2;"Because security and trust is what they care about. People vote with their money and overwhelmingly Bitcoin is winning.";;;;"1293408890709778432";https://twitter.com/PeterMcCormack/status/1293408890709778432
PeterMcCormack;2020-08-12 05:46;0;0;"Yes he is, he breaks news on Twitter all the time";;;;"1293408524450574338";https://twitter.com/PeterMcCormack/status/1293408524450574338
PeterMcCormack;2020-08-12 05:44;0;1;"My show @WhatBitcoinDid";;@WhatBitcoinDid;;"1293408004273049600";https://twitter.com/PeterMcCormack/status/1293408004273049600
PeterMcCormack;2020-08-12 05:43;0;3;"You have contradicted yourself";;;;"1293407845505994753";https://twitter.com/PeterMcCormack/status/1293407845505994753
PeterMcCormack;2020-08-12 05:41;0;1;"No, no it isn’t.";;;;"1293407247117299712";https://twitter.com/PeterMcCormack/status/1293407247117299712
PeterMcCormack;2020-08-12 05:41;0;2;"There are no unbiased news sources in the US, especially the NYT. Like anyone thinks they are neutral.";;;;"1293407170730635264";https://twitter.com/PeterMcCormack/status/1293407170730635264
PeterMcCormack;2020-08-12 04:12;0;66;"Ben Shapiro is definitely an unbiased source of news.";;;;"1293384878168383493";https://twitter.com/PeterMcCormack/status/1293384878168383493
PeterMcCormack;2020-08-12 04:08;0;50;"Forgot it existed until now";;;;"1293383819303833605";https://twitter.com/PeterMcCormack/status/1293383819303833605
PeterMcCormack;2020-08-12 02:45;0;3;"Nope, I’m telling you to look at the velocity of money and the impact on price.";;;;"1293362835624427525";https://twitter.com/PeterMcCormack/status/1293362835624427525
PeterMcCormack;2020-08-12 01:40;0;1;"Oh wow, thanks buddy!";;;;"1293346653987049472";https://twitter.com/PeterMcCormack/status/1293346653987049472
PeterMcCormack;2020-08-12 01:40;0;2;"For consumed and held assets, not with velocity";;;;"1293346525712719872";https://twitter.com/PeterMcCormack/status/1293346525712719872
PeterMcCormack;2020-08-12 01:39;13;77;"I covered Kamala Harris and her let off for Mnuchin in this series. She could of prosecuted OneWest... Listen, love, share and fuck these worms! https:// defiance.news/podcast/robbin g-hood-the-steve-mnuchin-story-part-1-friends-with-benefits …";;;;"1293346330652413952";https://twitter.com/PeterMcCormack/status/1293346330652413952
PeterMcCormack;2020-08-12 01:37;0;4;"Thanks, Aaron’s book was a great source of help";;;;"1293345879236255744";https://twitter.com/PeterMcCormack/status/1293345879236255744
PeterMcCormack;2020-08-12 01:36;0;2;"Velocity doesn’t drive price";;;;"1293345663430819842";https://twitter.com/PeterMcCormack/status/1293345663430819842
PeterMcCormack;2020-08-12 01:29;1;42;"Then only one is worth holding and the other you just get as you need it";;;;"1293343927047782406";https://twitter.com/PeterMcCormack/status/1293343927047782406
PeterMcCormack;2020-08-12 01:22;0;1;"Where do you find these gems?";;;;"1293342024326959105";https://twitter.com/PeterMcCormack/status/1293342024326959105
PeterMcCormack;2020-08-12 01:16;0;2;"Shotgun Stories";;;;"1293340481972297737";https://twitter.com/PeterMcCormack/status/1293340481972297737
PeterMcCormack;2020-08-12 01:14;0;51;"Sorry for your bags";;;;"1293340069701591042";https://twitter.com/PeterMcCormack/status/1293340069701591042
PeterMcCormack;2020-08-12 01:01;0;4;"You buy ETH to make more Bitcoin";;;;"1293336706196877313";https://twitter.com/PeterMcCormack/status/1293336706196877313
PeterMcCormack;2020-08-12 01:00;0;3;"You buy ETH to make more Bitcoin";;;;"1293336581118529536";https://twitter.com/PeterMcCormack/status/1293336581118529536
PeterMcCormack;2020-08-12 00:58;26;475;"Objectively speaking, and this will trigger ETH heads...but there are very good reasons why MicroStrategy bought 0 ETH... ...when you understand why then there is no reason to hold ETH over BTC.";;;;"1293335899300823040";https://twitter.com/PeterMcCormack/status/1293335899300823040
PeterMcCormack;2020-08-12 00:53;11;225;"Yo @tim_cook , you know that $246bn in cash Apple is holding in offshore bank accounts... ...I have an idea HMU";;@tim_cook;;"1293334642498719745";https://twitter.com/PeterMcCormack/status/1293334642498719745
PeterMcCormack;2020-08-12 00:45;0;18;"Me";;;;"1293332730793668608";https://twitter.com/PeterMcCormack/status/1293332730793668608
PeterMcCormack;2020-08-12 00:41;126;1199;"MicroStrategy bought 0.1% of the Bitcoin supply. Very few companies will be able to copy this strategy.";;;;"1293331863189291009";https://twitter.com/PeterMcCormack/status/1293331863189291009
PeterMcCormack;2020-08-12 00:24;0;1;"Fuck no";;;;"1293327384305971201";https://twitter.com/PeterMcCormack/status/1293327384305971201
PeterMcCormack;2020-08-11 23:23;0;4;"No, it is one giant swamp";;;;"1293311987024310275";https://twitter.com/PeterMcCormack/status/1293311987024310275
PeterMcCormack;2020-08-11 22:13;0;0;"People with agendas are never objective. FWIW I think Kamala Harris is a piece of shit.";;;;"1293294515743272961";https://twitter.com/PeterMcCormack/status/1293294515743272961
PeterMcCormack;2020-08-11 22:10;0;0;"No I didn’t say that. Happy to discuss when you have learned to read.";;;;"1293293748747677696";https://twitter.com/PeterMcCormack/status/1293293748747677696
PeterMcCormack;2020-08-11 22:09;0;9;"I’ve done my research. Also, this is a terribly written article and I’ve never accused Mnuchin of bribing her.";;;;"1293293540534083584";https://twitter.com/PeterMcCormack/status/1293293540534083584
PeterMcCormack;2020-08-11 22:06;6;230;"I’m going to assume you had a list ready for whoever the running mate was.";;;;"1293292623910887424";https://twitter.com/PeterMcCormack/status/1293292623910887424
PeterMcCormack;2020-08-11 21:58;0;2;"";;;;"1293290595755200514";https://twitter.com/PeterMcCormack/status/1293290595755200514
PeterMcCormack;2020-08-11 21:54;30;241;"Free Bitcoin for anyone who comments below.";;;;"1293289669199835138";https://twitter.com/PeterMcCormack/status/1293289669199835138
PeterMcCormack;2020-08-11 21:48;0;14;"I tried to warn you. Blocked.";;;;"1293288091298533377";https://twitter.com/PeterMcCormack/status/1293288091298533377
PeterMcCormack;2020-08-11 21:42;12;259;"Why don’t you give back some of the money you made from putting hard working families on the street?";;;;"1293286723024302080";https://twitter.com/PeterMcCormack/status/1293286723024302080
PeterMcCormack;2020-08-11 21:38;0;14;"We’re not, you’re promoting a pointless shitcoin. I’ve zero interest. Mention it again and I’ll just mute you. I’m not interested.";;;;"1293285590297915396";https://twitter.com/PeterMcCormack/status/1293285590297915396
PeterMcCormack;2020-08-11 21:35;0;12;"I host a Bitcoin show and you keep spamming my feed with something which isn’t Bitcoin. I don’t care.";;;;"1293285037090242561";https://twitter.com/PeterMcCormack/status/1293285037090242561
PeterMcCormack;2020-08-11 21:33;0;32;"I’m not interested in your stupid shitcoin";;;;"1293284542489538562";https://twitter.com/PeterMcCormack/status/1293284542489538562
PeterMcCormack;2020-08-11 21:30;0;1;"@hodl_american";;@hodl_american;;"1293283563337637891";https://twitter.com/PeterMcCormack/status/1293283563337637891
PeterMcCormack;2020-08-11 21:23;0;1;"We’ll see, there’s plenty I’m not tagging you in FYI";;;;"1293281900883312645";https://twitter.com/PeterMcCormack/status/1293281900883312645
PeterMcCormack;2020-08-11 21:22;167;983;"Kamala Harris refused to investigate Steve Mnuchin and OneWest bank despite prosecutors at the California attorney generals offices finding thousands of violations. OneWest investor, billionaire George Soros, financially backed Harris. It’s just one massive fucking swamp!";;;;"1293281548930887682";https://twitter.com/PeterMcCormack/status/1293281548930887682
PeterMcCormack;2020-08-11 21:01;0;1;"I guess so, just minor differences in opinions lead to major conflicts.";;;;"1293276449747677184";https://twitter.com/PeterMcCormack/status/1293276449747677184
PeterMcCormack;2020-08-11 20:52;2;9;"Bitcoiner on Bitcoiner crime continues at pace. It is the strangest thing.";;;;"1293274122022260738";https://twitter.com/PeterMcCormack/status/1293274122022260738
PeterMcCormack;2020-08-11 20:47;0;1;"I don't talk about Bitcoin very much, I ask questions because of this.";;;;"1293272914477879298";https://twitter.com/PeterMcCormack/status/1293272914477879298
PeterMcCormack;2020-08-11 19:15;0;2;"He’s the Lamborghini Countach of crypto, show some respect.";;;;"1293249726603829254";https://twitter.com/PeterMcCormack/status/1293249726603829254
PeterMcCormack;2020-08-11 18:04;0;3;"I gain from talking to and understanding a wide range of opinions.";;;;"1293231943228764162";https://twitter.com/PeterMcCormack/status/1293231943228764162
PeterMcCormack;2020-08-11 18:01;0;18;"Alex is great and works hard. Would definitely be worth a look.";;;;"1293231070909997065";https://twitter.com/PeterMcCormack/status/1293231070909997065
PeterMcCormack;2020-08-11 17:59;0;0;"You mean coercion?";;;;"1293230591933128706";https://twitter.com/PeterMcCormack/status/1293230591933128706
PeterMcCormack;2020-08-11 14:33;5;33;"If you're a fan of Ayn Rand then you might enjoy this interview with @yaronbrook discussing objectivism. https:// twitter.com/WhatBitcoinDid /status/1293178256707817472 …";;@yaronbrook;;"1293178802885890048";https://twitter.com/PeterMcCormack/status/1293178802885890048
PeterMcCormack;2020-08-11 14:05;0;1;"truth";;;;"1293171801032478722";https://twitter.com/PeterMcCormack/status/1293171801032478722
PeterMcCormack;2020-08-11 13:54;0;0;"Cheerio lad";;;;"1293168890781065216";https://twitter.com/PeterMcCormack/status/1293168890781065216
PeterMcCormack;2020-08-11 13:19;0;10;"If Francis had my body he could buy clothes in the adult department.";;;;"1293160039495204866";https://twitter.com/PeterMcCormack/status/1293160039495204866
PeterMcCormack;2020-08-11 13:05;0;3;"Of course!";;;;"1293156505965953025";https://twitter.com/PeterMcCormack/status/1293156505965953025
PeterMcCormack;2020-08-11 12:54;21;257;"Business owning Bitcoin could well be the driver for the next evolutionary phase in @100trillionUSD 's Stock-to-Flow Cross Asset Model. https:// twitter.com/PrestonPysh/st atus/1293151910011326466 …";;@100trillionUSD;;"1293153938548625409";https://twitter.com/PeterMcCormack/status/1293153938548625409
PeterMcCormack;2020-08-11 12:53;1;21;"Yes, they should do this immediately";;;;"1293153484959866881";https://twitter.com/PeterMcCormack/status/1293153484959866881
PeterMcCormack;2020-08-11 12:41;4;61;"There won't be enough Bitcoin to go round soon https:// twitter.com/nic__carter/st atus/1293148928179871749 …";;;;"1293150599522004992";https://twitter.com/PeterMcCormack/status/1293150599522004992
PeterMcCormack;2020-08-11 11:20;0;1;"Not yet but I am aware that it has both fans and critics.";;;;"1293130281663201281";https://twitter.com/PeterMcCormack/status/1293130281663201281
PeterMcCormack;2020-08-11 11:19;0;2;"I agree, I am definitely not an expert.";;;;"1293129924476166145";https://twitter.com/PeterMcCormack/status/1293129924476166145
PeterMcCormack;2020-08-11 11:10;0;0;"I get sent lots of things from lots of people. It is not possible to go through all of it, sorry, just a reality.";;;;"1293127652551860225";https://twitter.com/PeterMcCormack/status/1293127652551860225
PeterMcCormack;2020-08-11 11:08;0;0;"Please do go back through your friend Francis' tweets and the volume of insults at me and threatening to kick my ass and then please tell me what your point is again.";;;;"1293127072408371200";https://twitter.com/PeterMcCormack/status/1293127072408371200
PeterMcCormack;2020-08-11 10:59;0;1;"I disagree, I think there are issues related to climate change which are human-caused.";;;;"1293124920025776131";https://twitter.com/PeterMcCormack/status/1293124920025776131
PeterMcCormack;2020-08-11 10:52;0;2;"I would rather a debate as these are important issues being discussed. If you want a fight then we can arrange for a boxing match, a bit childish though. pic.twitter.com/tqglU5TVhj";;;;"1293123092609413120";https://twitter.com/PeterMcCormack/status/1293123092609413120
PeterMcCormack;2020-08-11 10:50;0;3;"1. That wasn't a debate, that was you being typically rude. 2. As I said above, seven years sober so I am not sure why you are bringing that up. Even if I was, so what? As a lover of freedom, what is your issue with drugs? You drink alcohol right? pic.twitter.com/Xs0S1dKI6W";;;;"1293122545613406208";https://twitter.com/PeterMcCormack/status/1293122545613406208
PeterMcCormack;2020-08-11 10:45;0;1;"1. I haven't taken drugs in seven years. 2. Because you made many false claims, surprised you are stared to stand behind them. 3. You are an idiot. 4. You introduced me to minarchism which has a state, it isn't anarchism, so you are arguably a minarchist-bootlicker. pic.twitter.com/2DqGfAjkoh";;;;"1293121456012963840";https://twitter.com/PeterMcCormack/status/1293121456012963840
PeterMcCormack;2020-08-11 10:41;0;0;"That wouldn't be a fair match, there are weight classes for a reason. I am happy to do a verbal match though, even as the intellectual inferior.";;;;"1293120462864764928";https://twitter.com/PeterMcCormack/status/1293120462864764928
PeterMcCormack;2020-08-11 10:37;0;2;"I am willing to reorganise the debate with the climate change expert whenever you like and I am happy to talk to you about the role of the state if you want.";;;;"1293119457162940419";https://twitter.com/PeterMcCormack/status/1293119457162940419
PeterMcCormack;2020-08-11 09:54;0;6;"Need more Bitcoin mofos https:// twitter.com/balajis/status /1293106368304488449 …";;;;"1293108464319946752";https://twitter.com/PeterMcCormack/status/1293108464319946752
PeterMcCormack;2020-08-11 09:53;0;11;"pic.twitter.com/JiCnn58m5p";;;;"1293108287110610944";https://twitter.com/PeterMcCormack/status/1293108287110610944
PeterMcCormack;2020-08-11 09:39;0;1;"pic.twitter.com/3TWKUqd49X";;;;"1293104697847558145";https://twitter.com/PeterMcCormack/status/1293104697847558145
PeterMcCormack;2020-08-11 09:23;0;3;"@Benaskren would beat him with both arms tied behind his back";;@Benaskren;;"1293100740945346560";https://twitter.com/PeterMcCormack/status/1293100740945346560
PeterMcCormack;2020-08-11 09:22;1;36;"Chill https:// twitter.com/LoganPaul/stat us/1293024833706459137 … pic.twitter.com/czl91k6sza";;;;"1293100413475004417";https://twitter.com/PeterMcCormack/status/1293100413475004417
PeterMcCormack;2020-08-11 09:09;0;0;"Francis is a statist, he is a minarchist";;;;"1293097159718469632";https://twitter.com/PeterMcCormack/status/1293097159718469632
PeterMcCormack;2020-08-11 08:25;0;0;"I interviewed a friend who is a doctor and in the early days of the pandemic, the health system was looking overrun. People were not entirely sure what they were dealing with so prepared. The link is below. Also, insult me again and I will block you. https://www. defiance.news/podcast/corona virus-inside-a-london-icu-dr-james …";;;;"1293086139591557121";https://twitter.com/PeterMcCormack/status/1293086139591557121
PeterMcCormack;2020-08-11 08:16;0;5;"I'm blocked my so many people in this thread :)";;;;"1293083841758986240";https://twitter.com/PeterMcCormack/status/1293083841758986240
PeterMcCormack;2020-08-11 08:13;0;2;"Which I said in my Tweet. I don't see the issue with wrestling with these topics.";;;;"1293083088843681792";https://twitter.com/PeterMcCormack/status/1293083088843681792
PeterMcCormack;2020-08-11 08:01;0;0;"https:// twitter.com/PeterMcCormack /status/1293078587348836352 …";;;;"1293080177795268608";https://twitter.com/PeterMcCormack/status/1293080177795268608
PeterMcCormack;2020-08-11 07:55;0;10;"Francis is welcome to debate this with me anytime he likes.";;;;"1293078587348836352";https://twitter.com/PeterMcCormack/status/1293078587348836352
PeterMcCormack;2020-08-11 07:52;0;2;"I am focused on Bitcoin, sure. I am not a maximalist though, I only have time to focus on Bitcoin.";;;;"1293077880742846466";https://twitter.com/PeterMcCormack/status/1293077880742846466
PeterMcCormack;2020-08-11 07:52;0;0;"I think the nuance of the state is worth addressing";;;;"1293077761578409986";https://twitter.com/PeterMcCormack/status/1293077761578409986
PeterMcCormack;2020-08-11 07:49;0;27;"Francis is just a wannabe anarchist and compulsive liar. My children have more nuance in debate than he.";;;;"1293077054506905603";https://twitter.com/PeterMcCormack/status/1293077054506905603
PeterMcCormack;2020-08-11 07:47;0;1;"I'm not a maximalist. I just have a show about Bitcoin.";;;;"1293076450439049217";https://twitter.com/PeterMcCormack/status/1293076450439049217
PeterMcCormack;2020-08-11 07:45;0;2;"Just patently not true.";;;;"1293076039015575552";https://twitter.com/PeterMcCormack/status/1293076039015575552
PeterMcCormack;2020-08-11 07:44;0;16;"Does this mean I support a policeman choking someone? No. Does this mean I think the state gets everything right? No. Does this mean I think the government can do things such as quickly build hospitals to deal with overflow? Yes.";;;;"1293075867502104576";https://twitter.com/PeterMcCormack/status/1293075867502104576
PeterMcCormack;2020-08-11 07:44;0;25;"It gets very tiring having to comment for stupid people like Francis. Firstly, it was Francis who introduced me to the idea of Minarchism, which is a form of limited state. Yes, I believe a state can perform a function during a specific crisis such as a pandemic. Cont... pic.twitter.com/6UlZmcjk5J";;;;"1293075865962721280";https://twitter.com/PeterMcCormack/status/1293075865962721280
PeterMcCormack;2020-08-11 07:39;0;1;"Lol, Francis, literally the person who introduced me to the concept of minarchism, which is the small state required for specific actions. I felt that a pandemic was something which would be where the state can do certain things well.";;;;"1293074522871144448";https://twitter.com/PeterMcCormack/status/1293074522871144448
PeterMcCormack;2020-08-11 07:36;0;11;"Really fucking well actually";;;;"1293073887136305152";https://twitter.com/PeterMcCormack/status/1293073887136305152
PeterMcCormack;2020-08-11 07:21;0;2;"You can sleep on the couch tonight.";;;;"1293069974869889024";https://twitter.com/PeterMcCormack/status/1293069974869889024
PeterMcCormack;2020-08-11 07:09;0;14;"What is Bitcoin Core?";;;;"1293066938105593857";https://twitter.com/PeterMcCormack/status/1293066938105593857
PeterMcCormack;2020-08-11 07:01;1;144;"That isn't racist you try hard cancel moron";;;;"1293064939125563392";https://twitter.com/PeterMcCormack/status/1293064939125563392
PeterMcCormack;2020-08-11 06:59;0;63;"Dude, let that bad boy sync first, jeeeeez";;;;"1293064442175983617";https://twitter.com/PeterMcCormack/status/1293064442175983617
PeterMcCormack;2020-08-11 06:58;1;3;"Ex-wife (lol)";;;;"1293064278719844352";https://twitter.com/PeterMcCormack/status/1293064278719844352
PeterMcCormack;2020-08-11 06:49;68;1294;"Just finished setting up my ETH node pic.twitter.com/O5djQh43P4";;;;"1293062069630251009";https://twitter.com/PeterMcCormack/status/1293062069630251009
PeterMcCormack;2020-08-11 06:34;0;61;"So basically sell my house, car and kids and buy more Bitcoin?";;;;"1293058195854893056";https://twitter.com/PeterMcCormack/status/1293058195854893056
PeterMcCormack;2020-08-11 06:01;0;3;"I am? Oh, I just thought it was an idiot";;;;"1293049897504120832";https://twitter.com/PeterMcCormack/status/1293049897504120832
PeterMcCormack;2020-08-11 04:36;2;50;"lol, Ben please do this. Please.";;;;"1293028535242821639";https://twitter.com/PeterMcCormack/status/1293028535242821639
PeterMcCormack;2020-08-11 04:28;0;16;"Where’s my fucking hoverboard?";;;;"1293026557649399809";https://twitter.com/PeterMcCormack/status/1293026557649399809
PeterMcCormack;2020-08-10 22:50;0;0;"Exactly, @ZubyMusic this is someone who is credible";;@ZubyMusic;;"1292941451752550400";https://twitter.com/PeterMcCormack/status/1292941451752550400
PeterMcCormack;2020-08-10 22:50;0;4;"Lol yes.";;;;"1292941322920366086";https://twitter.com/PeterMcCormack/status/1292941322920366086
PeterMcCormack;2020-08-10 22:48;0;5;"He really is, him and his team of corrupt thieves.";;;;"1292940888579158018";https://twitter.com/PeterMcCormack/status/1292940888579158018
PeterMcCormack;2020-08-10 22:46;2;27;"He’s right about this https:// twitter.com/PeterSchiff/st atus/1292939877064019971 …";;;;"1292940290265886722";https://twitter.com/PeterMcCormack/status/1292940290265886722
PeterMcCormack;2020-08-10 22:06;1;35;"BBC iPlayer: One Upon a Time in Iraq. The story of the clusterfuck US invasion and resulting chaos. Compelling viewing.";;;;"1292930442849587207";https://twitter.com/PeterMcCormack/status/1292930442849587207
PeterMcCormack;2020-08-10 19:38;0;2;"Spotify for independent journalists...?";;;;"1292893032866623496";https://twitter.com/PeterMcCormack/status/1292893032866623496
PeterMcCormack;2020-08-10 19:23;0;1;"I don't think you understand how advertising works.";;;;"1292889343321944064";https://twitter.com/PeterMcCormack/status/1292889343321944064
PeterMcCormack;2020-08-10 17:52;0;7;"Provably scarce";;;;"1292866349920919552";https://twitter.com/PeterMcCormack/status/1292866349920919552
PeterMcCormack;2020-08-10 17:51;0;4;"But Bitcoin is scarce";;;;"1292866138397908995";https://twitter.com/PeterMcCormack/status/1292866138397908995
PeterMcCormack;2020-08-10 17:45;0;0;"This has nothing to do with the advert. You are confusing arguments.";;;;"1292864534831673346";https://twitter.com/PeterMcCormack/status/1292864534831673346
PeterMcCormack;2020-08-10 17:20;0;0;"Is that all you have? Lol";;;;"1292858311751217152";https://twitter.com/PeterMcCormack/status/1292858311751217152
PeterMcCormack;2020-08-10 15:36;0;2;"I am not debating, it is a discussion with Samson, I will only be putting forward the topics and managing time.";;;;"1292832250195841024";https://twitter.com/PeterMcCormack/status/1292832250195841024
PeterMcCormack;2020-08-10 15:14;0;5;"This is an advert, as someone who worked in advertising for 20 years I can tell you now that the proposition is confusing.";;;;"1292826618990387202";https://twitter.com/PeterMcCormack/status/1292826618990387202
PeterMcCormack;2020-08-10 15:02;0;7;"Not all trusts are the same.";;;;"1292823571253932033";https://twitter.com/PeterMcCormack/status/1292823571253932033
PeterMcCormack;2020-08-10 14:59;0;3;"I'll agree on the structure and topics in advance and will mainly mediate the time. No trap.";;;;"1292822893555056641";https://twitter.com/PeterMcCormack/status/1292822893555056641
PeterMcCormack;2020-08-10 14:57;36;594;"I think this advert would have been way stronger if it was a Bitcoin-only message, not to just be a maxi but offering multiple cryptocurrency investments weakens the proposition. https:// twitter.com/APompliano/sta tus/1292817999112609793 …";;;;"1292822390142054402";https://twitter.com/PeterMcCormack/status/1292822390142054402
PeterMcCormack;2020-08-10 14:52;0;1;"That is for the guys to discuss";;;;"1292821210695434241";https://twitter.com/PeterMcCormack/status/1292821210695434241
PeterMcCormack;2020-08-10 14:48;0;7;"This is why I think this is important. Most investors aren't technical so I think the debate should be done at a level that the normal person can understand.";;;;"1292820239739228160";https://twitter.com/PeterMcCormack/status/1292820239739228160
PeterMcCormack;2020-08-10 14:47;0;1;"Everyone has a bias, as long as people know in advance.";;;;"1292819831214034944";https://twitter.com/PeterMcCormack/status/1292819831214034944
PeterMcCormack;2020-08-10 14:06;26;268;"Excellent news, looking forward to hosting a conversation between @Excellion and @VitalikButerin . Date and structure to follow. Thanks. https:// twitter.com/VitalikButerin /status/1292802472377905152 …";;@Excellion @VitalikButerin;;"1292809580867657738";https://twitter.com/PeterMcCormack/status/1292809580867657738
PeterMcCormack;2020-08-10 13:56;0;29;"I clearly carry a bias but this is known, still I always try to be fair with my show.";;;;"1292806942147194882";https://twitter.com/PeterMcCormack/status/1292806942147194882
PeterMcCormack;2020-08-10 13:49;2;152;"Great news Vitalik, I’ll drop you an email to arrange. I think the format of when Tom Woods hosted Jameson and Roger was fair and impartial, I’ll structure something like that.";;;;"1292805355815211008";https://twitter.com/PeterMcCormack/status/1292805355815211008
